id,url,title,type,country,director,alsoknownas,episodes,score,aired,duration,genres,tags,mainrole,supportrole
3466,https://mydramalist.com/3466-a-problem-at-my-younger-brothers-house,A Problem At My Younger Brother’s House (2003), Drama, South Korea , Ahn Pan Seok ,  Hongbune Baktejeotne  , 121, 7.5 (scored by 15 users)," Oct 27, 2003 - Apr 29, 2004", 35 min.,"Romance,Drama,Family","ArrogantSecondMaleLead,SecondaryCouple,RichFemaleLead,BigFamily,MaleChasesFemaleFirst,NiceMaleLead","Yeon Jung Hoon,Kim Tae Hee,","Lee Soon Jae,Kim Yong Rim,Jang Yong,Park Won Sook,"
3480,https://mydramalist.com/3480-boku-no-okaasan,The Owl Museum (2003), Special, South Korea ,,"  My Mother ,  Boku no Okaasan ,  僕のお母さん ,  Bueongi bakmurgwan  ", 1, 7.4 (scored by 14 users)," Aug 12, 2003 - 2003", 1 hr. 2 min.,"Life,Drama,Family",OrphanMaleLead,"Jang Geun Suk,","Shin Goo,Choi Ran,"
3510,https://mydramalist.com/3510-the-king-of-chudong-palace,The King of Chudong Palace  (1983), Drama, South Korea ,,  Chudonggung Mama  , 27, 8.0 (scored by 1 user)," Mar 31, 1983 - Jul  1, 1983", 60 min.,"Historical,Drama",,"Lee Jung Gil,Kim Moo Saeng,","Byun Hee Bong,Kim Young Ran,Kim Hee Ae,Hyun Suk,"
3544,https://mydramalist.com/3544-magic-to-win,Magic to Win (2011), Movie, Hong Kong , Wilson Yip ,  Happy Magic  ,, 7.0 (scored by 243 users),, 1 hr. 40 min.,Fantasy,"University,Magic,Comedy","Wu Chun,Wu Jing,Louis Koo,Raymond Wong,","Renata Tan,Karena Ng,"
3557,https://mydramalist.com/3557-space-brothers,Space Brothers (2012), Movie, Japan , Mori  Yoshitaka ,"  Uchu Kyodai ,   Space Brothers: Let's Go to Space, Brother  ",, 7.7 (scored by 405 users),, 2 hr. 8 min.,"Adventure,Friendship,Comedy","Astronaut,SmartMaleLead,Brothers,CalmMaleLead,Sibling,AdaptedFromAManga","Okada Masaki,Oguri Shun,","Masuoka Tohru,Giry Vincent,Fukikoshi Mitsuru,Arai Hirofumi,"
3561,https://mydramalist.com/3561-drama-special-series-season-2-ordinary-love,Drama Special Series Season 2: Ordinary Love (2012), Special, South Korea , Kim Jin Won ,"  Deurama Seupesyeol Yeonjag Shirijeu - Botongui Yeonae ,  Just An Ordinary Love Story  ", 4, 7.2 (scored by 455 users)," Feb 29, 2012 - Mar  8, 2012", 1 hr. 9 min.,"Romance,Drama","DramaSpecialSeries2,Disappearance,Miniseries,Murder,Death,StarCrossedLovers,Mother-SonRelationship,Criminal,RunawayCharacter,FlashbackToPast","Yoo Da In,Yeon Woo Jin,","Kim  Mi Kyung,Lee Joo Shil,Lee Sung Min,Song Min Ji,"
3562,https://mydramalist.com/3562-im-glad-i-loved-you,I’m Glad I Loved You (2010), Drama, South Korea , Ji Byung Hyun ,"  It Was Good That We Loved / Finding Mr. & Ms. Right ,  Saranghakil Kalhaetteo  ", 162, 7.3 (scored by 29 users)," Oct 25, 2010 - Apr 30, 2011",,"Romance,Family","Hatred,Rivalry,Marriage","Oh Se Jung,Kim Jung Woon,Kim Jin Tae,Choi Joo Bong,","Jeon So Min,Kwon Yool,"
3580,https://mydramalist.com/3580-model,Model (1997), Drama, South Korea , Lee Kang Hoon ,    , 36, 7.2 (scored by 29 users)," Apr  9, 1997 - Aug  7, 1997", 60 min.,"Romance,Drama","FashionDesigner,Secret,Modeling,Fashion,Revenge","Kim Nam Joo,Jang Dong Gun,Han Jae Suk,Yeom Jung Ah,Lee  Seon Jin,Song Sun Mi,",
3587,https://mydramalist.com/3587-seija-no-koushin,Seija No Koushin (1998), Drama, Japan ," Yoshida Ken,  Matsubara Hiroshi ",  When the Saints Go Marching In   , 11, 7.7 (scored by 58 users)," Jan  9, 1998 - Mar 27, 1998", 45 min.,"Friendship,Music,Drama","AbandonmedByFamily,VulnerableCharacter,MentalDisability,PhysicalAbuse,WorkplaceAbuse,SiblingBullying,Discrimination,SexualAbuse,Rape,Disability","Ishida Issei,","Sakai Noriko,Matsumoto Rio,Hirosue Ryoko,Ando Masanobu,Hinagata Akiko,"
3647,https://mydramalist.com/3647-raise-the-red-lantern,Raise the Red Lantern (1991), Movie, China , Zhang Yi Mou ,"  Da hong deng long gao gao gua ,  大紅燈籠高高掛 ,  Rote Laterne  ",, 8.1 (scored by 697 users),, 2 hr. 5 min.,"Historical,Romance,Drama","PowerStruggle,ArrangedMarriage,OperaSinger,1920's,FemaleCenteredPlot,Servant,FemaleRivalry,Polygamy,Infidelity,Lying","Gong Li,Cao Cui Fen,He Sai Fei,Ma Jing Wu,Kong Lin,","Cui Zhi Gang,"
3648,https://mydramalist.com/3648-umechan-sensei,Umechan Sensei (2012), Drama, Japan ," Kuwano Tomohiro,  Kimura Takafumi,  Ohara Taku,  Katsuta Natsuko,  Suzuki Wataru ","  Doctor Ume ,  Dr. Ume-chan  ", 156, 8.0 (scored by 62 users)," Apr  2, 2012 - Sep 29, 2012", 15 min.,"Historical,Life,Medical","NikkanDailySportsDramaGP,WorldWar2,MorningDrama,Asadora","Horikita Maki,","Owada Shinya,Kataoka Tsurutaro,Nakamura Yuri,Tsurumi Shingo,Hamada Manabu,"
3655,https://mydramalist.com/3655-war-games-229,War Games 229  (2012), Movie, Taiwan ,,"  Ran Shao Ba! Ou Ji Sang  ,   229 Guang Rong Shi Bian  ",, N/A (scored by 0 users),, 1 hr. 39 min.,"Comedy,Drama",,,"Wasir Chou,Mei Chao Lin,Kan Ti Men,"
3665,https://mydramalist.com/3665-fine-totally-fine,"Fine, Totally Fine (2008)", Movie, Japan ,,  Zenzen Daijobu  ,, 7.0 (scored by 42 users),, 1 hr. 50 min.,"Friendship,Comedy,Romance",,"Arakawa Yoshiyoshi,","Okada Yoshinori,Kimura Yoshino,Tanaka Naoki,Murasugi Seminosuke,Ogura Ichiro,"
3686,https://mydramalist.com/3686-time-slip-dr.-jin,Time Slip Dr. Jin (2012), Drama, South Korea ," Oh Hyun Jong,  Han Hee ","  Dr. Jin ,   Ta-im seul-lib dak-teo Jin ,   Jin  ", 22," 6.9 (scored by 3,708 users)"," May 26, 2012 - Aug 12, 2012", 1 hr. 5 min.,"Historical,Romance,Medical,Fantasy","JoseonDynasty,AdaptedFromAManga,TimeTravel","Lee Bum Soo,Park Min Young,Song Seung Heon,Kim Jae Joong,Lee So Yeon,","Kim Ji Han,"
3691,https://mydramalist.com/3691-strange-circus,Strange Circus (2005), Movie, Japan ,,  Kimyo na sakasu  ,, 7.3 (scored by 281 users),, 1 hr. 48 min.,"Thriller,Mystery,Horror,Psychological,Drama,Mature","Revenge,Gore,Murder,Psychological,Horror,Orgy,Scarification,FakePhysicalDisability,Exhibitionism,SickMother-DaughterRelationship","Ishida Issei,Miyazaki Masumi,Hirochi Oguchi,","Iwaido Seiko,Taguchi Tomorowo,Kuwana Rie,"
3697,https://mydramalist.com/3697-worlds-finest,World's Finest (2005), Drama, China , Billy Tang ,"  Tian Xia Di Yi, Number One in the World ,  The Royal Swordsmen  ", 35, 7.6 (scored by 75 users)," Oct 25, 2005 - Dec 25, 2005", 45 min.,"Historical,Wuxia,Drama",MingDynasty,"Wallace Huo,Michelle Ye,Li Ya Peng,","Tammy Chen,Roger Kwok,Kent Tong,"
3699,https://mydramalist.com/3699-country-spirit,Country Spirit (2001), Drama, Hong Kong ,,  Plain Love III  , 42, 7.3 (scored by 94 users)," Oct 29, 2001 - Dec 22, 2001", 45 min.,"Romance,Drama",,"Charmaine Sheh,Sheren Tang,Joe Ma,Lo Hoi Pang,Gordon Lam,","Savio Tsang,"
3701,https://mydramalist.com/3701-young-hero-fang-shi-yu,Young Hero Fang Shi Yu (1999), Drama, Hong Kong , Tan You Ye ,"  Young Hero Fong Sai Yuk ,   Young Hero Fang Shi Yu ,   Young Master of Shaolin  ", 40, 7.7 (scored by 70 users)," Sep  7, 1999 - 1999", 45 min.,"Action,Romance,Drama,MartialArts",,"Dicky Cheung,Tien Niu,Louis Fan,Calvin Zheng,He Hingher,","Kiki Sheung,"
3718,https://mydramalist.com/3718-lizard-baby,Lizard Baby (2004), Movie, Japan , Nakamura Yoshihiro ,    ,, 6.1 (scored by 9 users),, 50 min.,"Thriller,Horror,Fantasy",,,
3731,https://mydramalist.com/3731-tampopo,Tampopo (1985), Movie, Japan ,,  Dandelion  ,, 7.6 (scored by 223 users),, 1 hr. 54 min.,"Food,Comedy","PartialNudity,AnimalDeath,MildSexualContent,Blood","Yamazaki Tsutomu,Miyamoto Nobuko,","Kuroda Fukumi,Watanabe Ken,Yakusho Koji,Osawa Ken,"
3732,https://mydramalist.com/3732-love-letter-2008,Love Letter (2008), Drama, Japan ,,    , 60, 7.8 (scored by 19 users)," Nov 24, 2008 - Feb 20, 2009", 30 min.,"Adventure,Friendship,Romance,Life,School,Youth,Drama,Family,Medical",Disability,"Suzuki Ami,Yamashita Rio,","Tanaka Koutaro,Kaneko Sayaka,Gouriki Ayame,Yamaya Kasumi,"
3737,https://mydramalist.com/3737-wild-animals,Wild Animals (1997), Movie, South Korea ,,"  Yasaeng Dongmul Boho Guyeok ,  Wildlife Reservation Zone  ",, 7.2 (scored by 26 users),, 1 hr. 43 min.,"Comedy,Crime,Drama",FilmedAbroad,"Jo Jae Hyun,Jang Dong Jik,",
3739,https://mydramalist.com/3739-daddy-good-deeds,Daddy Good Deeds (2012), Drama, Hong Kong ,,    , 20, 7.4 (scored by 178 users)," Mar 19, 2012 - Apr  3, 2012", 45 min.,"Comedy,Family",,"Steven Ma,Chow Chung,Evergreen Mak,Cilla Kung,Ha Yu,Linda Chung,",
3744,https://mydramalist.com/3744-the-beast,The Beast (2011), Movie, South Korea ,,  Jim Seung  ,, 6.9 (scored by 127 users),, 1 hr. 33 min.,"Action,Thriller",,"Jung Suk Won,","Kim Young Hoon,Jeon Se Hyun,Lee Na Ri,Lee Eung Jae,Yoo Sang Jae,"
3748,https://mydramalist.com/3748-the-white-dragon,The White Dragon  (2004), Movie, Hong Kong , Wilson Yip ,  Fei hap siu baak lung  ,, 6.9 (scored by 82 users),, 1 hr. 33 min.,"Action,Adventure,Historical,Comedy,MartialArts",,,"Benz Hui,"
3751,https://mydramalist.com/3751-the-epitaph,Epitaph (2007), Movie, South Korea ,,  Gidam  ,, 6.9 (scored by 98 users),, 1 hr. 38 min.,"Horror,Romance,Drama","Murder,ArrangedMarriage,Ghost,Suicide,SerialKiller","Kim Bo Kyung,Kim Tae Woo,Lee Dong Kyu,Jin Goo,","Jung Ji Ahn,Go Ju Yeon,"
3752,https://mydramalist.com/3752-boy-and-girl,Boy and Girl (2003), Drama, China , Jeffrey Chiang ,"  Talented Guy & Pretty Girl  ,   Love in the City  ", 20, 7.1 (scored by 28 users)," Apr 25, 2003",,"Romance,Drama",,"Ruby Lin,Lu Yi,Zeng Li,","Calvin Yu,Wang Wei Hua,Yu Yi,"
3762,https://mydramalist.com/3762-sakura-kara-no-tegami,Sakura Kara No Tegami (2011), Drama, Japan ,,"  AKB48 Ssorezore no Sotsugyou Monogatari  ,   AKB48 それぞれの卒業物語  ", 17, 7.5 (scored by 183 users)," Feb 26, 2011 - Mar  6, 2011", 30 min.,"Friendship,School,Drama",,"Kamikawa Takaya,Watanabe  Mayu,Oshima Yuko,Takahashi Minami,Kashiwagi Yuki,Maeda Atsuko,",
3801,https://mydramalist.com/3801-the-detective,The Detective (2007), Movie, Hong Kong ,,    ,, 7.6 (scored by 25 users),, 1 hr. 49 min.,"Thriller,Crime",,"Aaron Kwok,Liu Kai Chi,","Shing Fui On,Lau Siu Ming,"
3802,https://mydramalist.com/3802-the-detective-2,The Detective 2 (2011), Movie, Hong Kong ,,  The B+ Detective   ,, 7.2 (scored by 21 users),, 1 hr. 40 min.,"Action,Thriller,Mystery,Crime",,"Aaron Kwok,Liu Kai Chi,","Patrick Tam,Wilfred Lau,Jeremy Jones Xu,Eddie Cheung,"
3822,https://mydramalist.com/3822-helpless,Helpless (2012), Movie, South Korea ,,"  Hoa-cha ,   Train ,   Help  ",, 7.4 (scored by 575 users),, 1 hr. 57 min.,"Suspense,Mystery,Drama,Investigation","AdaptedFromANovel,MaleDetective,PrivateDetective,Religious,JobSeeking,AnimalDeath,PrivateInvestigator,ImpulsiveMaleLead,Alcoholism,SlightRomance","Lee Sun Kyun,Kim Min Hee,Jo Sung Ha,","Song  Ha Yoon,Choi Deok Moon,Lee Hee Joon,"
3823,https://mydramalist.com/3823-twenty-years,Twenty Years (2003), Drama, South Korea ,,"  Seumusal  ,   Twenty  ,   20 Years   ", 40, 7.1 (scored by 11 users)," Mar  3, 2003 - May  7, 2003", 30 min.,"Comedy,Romance,School,Youth,Drama","HighSchoolToCollege,University,HighSchool,ColdMan/WarmWoman,CollegeLife","Gong Yoo,Lee Yoo Ri,","Moon  Ji Yoon,Im Sung Eon,Lee Mi Young,"
3837,https://mydramalist.com/3837-han-myung-hoe,Han Myung Hoe  (1994), Drama, South Korea ,,    , 105, 6.0 (scored by 1 user)," Jan  3, 1994 - Dec 27, 1994", 1 hr. 5 min.,Historical,JoseonDynasty,"Lee Deok Hwa,","Jun  In Taek,Han In Soo,Jang  Hang Sun,Lee Min Woo,Lee Eung Kyung,"
3847,https://mydramalist.com/3847-tiamo-chocolate,Ti Amo Chocolate (2012), Drama, Taiwan ,,"  Set Chocolate ,  Love Chocolate ,  Ai Shang Chocolate ,  Ai Shang Qiao Ke Li ,  爱上巧克力 ,  Tiamo Chocolate  ", 80, 7.3 (scored by 576 users)," Apr 10, 2012 - Jul 30, 2012", 60 min.,"Food,Romance,Drama,Family","Sibling,MultipleCouples,RichMan/PoorWoman,Cross-Dressing","Vanness Wu,Bobby Dou,Guo Shu Yao,Joanne Tseng,Michael Zhang,Lene Lai,",
3853,https://mydramalist.com/3853-seven-star-fighting-god-guyferd,Seven Star Fighting God Guyferd (1996), Drama, Japan ,,    , 26, 7.7 (scored by 29 users)," Apr  8, 1996 - Sep 30, 1996", 24 min.,Tokusatsu,Superhero,"Kawai Hiroyuki,Akaboshi Shoichiro,",
3854,https://mydramalist.com/3854-dragon-tiger-gate,Dragon Tiger Gate (2006), Movie, Hong Kong , Wilson Yip ,    ,, 7.2 (scored by 361 users),, 1 hr. 36 min.,"Action,MartialArts",AdaptedFromAManhua,"Nicholas Tse,Donnie Yen,","Shawn Yue,Li Xiao Ran,Angel Dong,Xing Yu,"
3950,https://mydramalist.com/3950-the-second-woman,The Second Woman (2012), Movie, China ,,  Qing Mi  ,, 7.0 (scored by 67 users),, 1 hr. 40 min.,"Suspense,Thriller,Romance,Drama","Twins,LoveTriangle","Shu Qi,Shawn Yue,","Niu Meng Meng,"
3955,https://mydramalist.com/3955-honcho-azumi-season-5,Honcho Azumi Season 5 (2012), Drama, Japan ," Hajime Takezono,  Yoshida Akio,  Sakai Masahiro,  Takemura Kentaro ","  Hancho - Keishicho Asakahan Season 5 ,  Hancho Keishicho Asaka Han ,  ハンチョウ５ ～警視庁安積班～  ", 12, 6.5 (scored by 4 users)," Apr  9, 2012 - Jun 25, 2012", 45 min.,"Suspense,Mystery","KonnoBin,AdaptedFromANovel","Sasaki Kuranosuke,","Musaka Naomasa,Goda Masashi,Satomi Kotaro,Fukushi Seiji,Kato Natsuki,"
3974,https://mydramalist.com/3974-tokyo-newcomer,Tokyo Newcomer (2012), Movie, China ,,  Chu Dao Dong Jing  ,, 6.9 (scored by 13 users),, 1 hr. 40 min.,"Romance,Drama",,"Qin Hao,Janine Chang,","Baisho Chieko,Nakaizumi Hideo,"
3980,https://mydramalist.com/3980-shuchakueki-twilight-express-no-koi,Shuchakueki ~Twilight Express no Koi~ (2012), Special, Japan ,,"  Last Station ,   Twilight Express Love  ", 1, 6.6 (scored by 7 users)," Mar 20, 2012",,Drama,,"Nakayama Miho,Sato Koichi,","Nakajima Hiroko,Ichikawa Chieko,Kimura Midori,"
3988,https://mydramalist.com/3988-ooku-arikoto-iemitsu-hen,Ooku: The Inner Chamber (2012), Drama, Japan ," Kaneko Fuminori,  Fujie Yoshimasa,  Akihiko Watase ","  Ooku: Arikoto Iemitsu Hen ,  Ooku - Tanjou - ,  Ooku 6  ", 10, 7.6 (scored by 320 users)," Oct 12, 2012 - Dec 14, 2012", 45 min.,"Historical,Romance,Drama","GenderRoleReversal,AnimalDeath,Reverse-Harem,KAT-TUN,OlderMan/YoungerWoman,Samurai,AgeGap,AdaptedFromAManga,IdolActor","Sakai Masato,Tabe Mikako,","Tanaka Koki,Hirayama Hiroyuki,Danta Yasunori,Omi Toshinori,"
3990,https://mydramalist.com/3990-magma,Magma (2012), Drama, Japan , Katsuki Hideyuki ,  Maguma  , 5, 6.9 (scored by 32 users)," Jun 10, 2012 - Jul  8, 2012",,"Business,Drama",AdaptedFromANovel,"Ono Machiko,","Nishina Akiko,Tanihara Shosuke,Nagatsuka Kyozo,Ishiguro Ken,Shaku Yumiko,"
3995,https://mydramalist.com/3995-tasty-life,Tasty Life (2012), Drama, South Korea ,,"  Matittneun Insaeng ,   Father and Daughter  ", 39, 7.0 (scored by 83 users)," Apr 28, 2012 - Sep 23, 2012", 1 hr. 4 min.,Family,"Girl'sDay,IdolActor","Yoo Da In,Ryu Hyun Kyung,Lee Hye Ri,Yoon Jung Hee,Im Chae Moo,","Yoo Seo Jin,"
4002,https://mydramalist.com/4002-suitei-yuuzai,Suitei Yuuzai (2012), Drama, Japan , Suzuki Kosuke ,"  Presumed Guilty ,   Suitei Yuzai ,    ", 5, 7.3 (scored by 33 users)," Mar 25, 2012 - Apr 22, 2012", 45 min.,,,"Kuroki Hitomi,Nakamura Toru,","Motokariya Yuika,Ryu Raita,Kunimura Jun,Jinnai Takanori,"
4051,https://mydramalist.com/4051-flying-with-you,Flying With You (2012), Movie, China ,,"  플라잉 위드 유 ,  Yi Qi Fei  ",, 7.2 (scored by 168 users),, 1 hr. 36 min.,"Romance,Sports","Death,Tomboy,Comedy","Jang Na Ra,Jimmy Lin,",
4064,https://mydramalist.com/4064-samurai-of-the-night,Samurai of the Night (2012), Movie, Japan ,,"  Sono Yoru no Samurai  ,   The Samurai That Night  ",, 6.2 (scored by 37 users),, 1 hr. 59 min.,"Life,Drama","Intimidation,AdaptedFromAPlay,Ex-convict,Murder","Yamada Takayuki,Sakai Masato,","Tanimura Mitsuki,Arai Hirofumi,Ando Sakura,Sakai Maki ,"
4074,https://mydramalist.com/4074-tokumei-kakarichou-tadano-hitoshi-finale,Tokumei Kakarichou Tadano Hitoshi Finale (2012), Special, Japan ,,"  Hitoshi Tadano, the Extraordinary Assistant Manager  ", 2, 8.0 (scored by 2 users)," Jan  6, 2012 - Jan  7, 2012",,"Action,Comedy",AdaptedFromAManga,"Sakurai Atsuko,","Umemiya Tatsuo,Omiya Taro,"
4077,https://mydramalist.com/4077-drama-go-go-go,Drama Go Go Go (2012), Drama, China ,,"  Jie Jie Li Zheng Xiang Qian Zou  ,   Older Woman Marching Forward  ", 28, 7.1 (scored by 398 users)," Nov  3, 2012 - Jan 20, 2013", 60 min.,"Romance,Drama","EntertainmentIndustry,OlderWoman/YoungerMan,StrongFemaleLead,Actor,LoveTriangle","Maggie Wu,Jiro Wang,Ruby Lin,Kenny Lin,","Hu Bing,Luo Bei An,"
4078,https://mydramalist.com/4078-the-emperor-and-the-assassin,The Emperor and the Assassin (1998), Movie, China ,,"  The First Emperor ,   The Assassin ,   Jing Ke Ci Qin Wang ,   荆轲刺秦王 ,    ",, 7.4 (scored by 86 users),, 2 hr. 42 min.,"Action,Adventure,Historical,War","Genocide,QinShiHuang,SkilledKiller,WarringStatesPeriod,SlightRomance,QinDynasty","Gong Li,Zhang Feng Yi,Li Xue Jian,","Ding Hai Feng,Zhao Ben Shan,Zhou Xun,"
4094,https://mydramalist.com/4094-tsumi-to-batsu-a-falsified-romance,Tsumi to Batsu: A Falsified Romance (2012), Drama, Japan , Aso Manabu ,"  Crime and Punishment: A Falsified Romance ,    ", 6, 7.5 (scored by 260 users)," Apr 29, 2012 - Jun  3, 2012", 50 min.,"Suspense,Psychological,Youth,Drama","Outcast,SocialWithdrawal,Abuse,Murder,Prostitution,AdaptedFromANovel,AdaptedFromAManga","Kora Kengo,","Hasegawa Tomoharu,Tanaka Tetsushi,Manda Hisako,Asakura Aki,Mizukawa Asami,"
4103,https://mydramalist.com/4103-the-masked-fencer,The Masked Fencer (2005), Special, South Korea ,,"  Masked Protector  ,   Gamyeonmusa  ,   Banjun Drama The Masked Fencer  ", 1, 7.4 (scored by 288 users)," Nov 27, 2005", 25 min.,"Historical,Comedy,Romance",,"Park Yoo Chun,U-Know,Jang Hee Jin,",
4112,https://mydramalist.com/4112-free-and-easy,Free and Easy (1988), Movie, Japan ,,  Tsuribaka nisshi  ,, 7.0 (scored by 1 user),, 1 hr. 33 min.,Friendship,,"Nishida Toshiyuki,Mikuni Rentaro,","Ishida Eri,"
4113,https://mydramalist.com/4113-free-and-easy-2,Free and Easy 2 (1989), Movie, Japan ,,  Tsuribaka nisshi 2  ,, 7.0 (scored by 1 user),, 1 hr. 36 min.,Friendship,,"Nishida Toshiyuki,Mikuni Rentaro,","Harada Mieko,Sasano Takashi,Ishida Eri,"
4144,https://mydramalist.com/4144-the-fortune-buddies,The Fortune Buddies (2011), Movie, Hong Kong ,,"  Jin Chou Fu Lu Shou ,  Invincible Gods ,  無敵福祿壽  ",, 7.5 (scored by 12 users),, 1 hr. 32 min.,Friendship,,"Johnson Lee,","Maggie Cheung,Eric Tsang,Chen Fala,Sunny Dai,Henry Lo,"
4154,https://mydramalist.com/4154-kiri-no-hi,Kiri no Hi (2008), Special, Japan , Amemiya Nozomi ,  Fire in the Mist  , 1, 6.0 (scored by 2 users)," Aug 25, 2008",,,,"Karina,","Ichikawa Yui,Shiraishi Miho,Fukuda Mayuko,Ito Sairi,Nakajima Hiroko,"
4156,https://mydramalist.com/4156-shichou-wa-mukudono,Shichou wa Mukudono (2012), Drama, Japan , Suzuki  Masayuki ,  The Mayor Is My Son In Law  , 10, 7.5 (scored by 5 users)," May  7, 2012 - Jul  9, 2012", 45 min.,"Drama,Family",,"Watabe Atsuro,Kurotani Tomoka,","Ichige Yoshie,Soda Marie,Matsumoto Runa,Sakai Toshiya,"
4158,https://mydramalist.com/4158-aibou-season-9,Aibou: Season 9 (2010), Drama, Japan ," Higashi Shinji,  Hashimoto Hajime,  Izumi Seiji ","  Partners: Season 9  ,   Aibou 9  ,   Aibo 9  ,   Partners 9  ", 18, 7.9 (scored by 17 users)," Oct 20, 2010 - Mar  9, 2011", 54 min.,"Action,Suspense,Mystery,Crime",,"Mizutani Yutaka,Oikawa Mitsuhiro,","Rokkaku Seiji,Takagi Saya,Otani Ryosuke,Yamanaka Takashi,"
4159,https://mydramalist.com/4159-fukatsu-eri-no-black-comedy,Fukatsu Eri no Black Comedy  (2006), Drama, Japan ,,  Fukatsu Eri No Burakome  , 20, 7.2 (scored by 10 users), 2006, 10 min.,"Mystery,Psychological,Comedy,Fantasy","AnthologySeries,ExperimentalFilm","Fukatsu Eri,",
4164,https://mydramalist.com/4164-kodoku-no-gurume,Kodoku no Gurume (2012), Drama, Japan , Horai Tadaaki ,"  The Solitary Gourmet ,    ", 12, 7.9 (scored by 245 users)," Jan  4, 2012 - Mar 21, 2012", 25 min.,"Food,Life","AdaptedFromAManga,BasedOnTrueStory","Matsushige Yutaka,",
4167,https://mydramalist.com/4167-papa-pk-show,Papa PK Show (2011), Drama, Taiwan , Chang Hsiao Ching ,"  老爸驾到 ,   Lao Ba Jia Dao ,   Men Dang Fu Bu Dui ,    ", 17, 7.0 (scored by 2 users)," Nov 13, 2011 - Mar 11, 2012",,Romance,,"Joanne Tseng,Ling Xiao Su,","Junior Han,Mei Li Er,"
4178,https://mydramalist.com/4178-if-the-sun-rises-in-the-west,If the Sun Rises in the West (1998), Movie, South Korea ,,"  If the Sun Rose in the West ,  Haega Seojjogeseo Ddeundamyeon  ",, 7.3 (scored by 31 users),, 1 hr. 40 min.,"Romance,Melodrama",,"Go So Young,Im Chang Jung,","Cha Seung Won,Park Hye Sook,Jang Ga Hyun,Kim Sang Kyung,"
4180,https://mydramalist.com/4180-bravo-my-life-2007,Bravo My Life (2007), Movie, South Korea ,,    ,, 6.7 (scored by 14 users),, 2 hr. 0 min.,"Music,Comedy,Drama",,"Im Ha Ryong,Park Jun Gyu,Baek  Yoon Shik,","Lee So Yeon,Park  Yoon Jae,Jo Kyung Sook,"
4188,https://mydramalist.com/4188-when-heaven-burns,When Heaven Burns (2011), Drama, Hong Kong ,,    , 30, 6.4 (scored by 93 users)," Nov 21, 2011 - Jan  1, 2012", 45 min.,Drama,Cannibalism,"Bowie Lam,Charmaine Sheh,Kenny Wong,Moses Chan,Timothy Cheng,Stanley Cheung,",
4194,https://mydramalist.com/4194-fly-with-me,Fly With Me (2010), Drama, Hong Kong ,,  Fei Nui Jing Juen  , 25, 5.7 (scored by 72 users)," Apr 19, 2010 - May 22, 2010", 45 min.,"Action,Comedy",,"Moses Chan,Kenny Wong,Ada Choi,Raymond Cho,Helen Ma,","Queenie Chu,"
4224,https://mydramalist.com/4224-painted-skin-2011,Painted Skin (2011), Drama, China , Danny Ko ,  Hua Pi  , 34, 7.0 (scored by 103 users)," Apr  2, 2011 - Apr 13, 2011", 45 min.,"Romance,Fantasy","Nine-tailedFox,Demon,Fox,InterspeciesRomance,AdaptedFromANovel","Fiona Sit,Tammy Chen,Ling Xiao Su,Calvin Li,","Emma Wu,Dong Chun Hui,"
4287,https://mydramalist.com/4287-happy-ending,Happy Ending (2012), Drama, South Korea ,,    , 24, 7.3 (scored by 90 users)," Apr 23, 2012 - Jul 16, 2012", 1 hr. 5 min.,"Drama,Family",,"Kim So Eun,So Yoo Jin,Choi Min Soo,Shim Hye Jin,","Park Jung Chul,Choi Bool Am,"
4290,https://mydramalist.com/4290-helpless-and-reckless,Helpless and Reckless (2012), Movie, Japan ,,"  Donzumari Benki ,   Toilet and Women ,    ",, 5.3 (scored by 20 users),, 1 hr. 21 min.,"Drama,Mature","SexualContent,Incest","Nahana,","Sugata Shun,Uno Shohei,Genkaku Yuko,Kondo Yoshiki,"
4301,https://mydramalist.com/4301-balloon-relay,Balloon Relay (2012), Movie, Japan ,,    ,, 9.0 (scored by 3 users),,,Drama,,"Kariya Yuiko,","Minami,Tanaka Suzunosuke,Kimura Ryo,Matsukane Yoneko,"
4318,https://mydramalist.com/4318-quartet-2012,Quartet! (2012), Movie, Japan ,,    ,, 6.4 (scored by 9 users),, 1 hr. 58 min.,"Music,Life,Drama,Family",,"Takasugi Mahiro,Gouriki Ayame,Tsuruta Mayu,","Azuma Mikihisa,Tanaka Misato ,Yuki Saori,"
4359,https://mydramalist.com/4359-tokyo-oasis,Tokyo Oasis (2011), Movie, Japan ,,  Tokyo Oashisu  ,, 6.7 (scored by 18 users),, 1 hr. 23 min.,,,"Kase Ryo,Kuroki Haru,Kobayashi Satomi,","Ichikawa Mikako,Mitsuishi Ken,Harada Tomoyo,"
4374,https://mydramalist.com/4374-galileo-episode-zero,Galileo Episode Zero  (2008), Special, Japan ,,"  ガリレオ エピソードゼロ ,  Galileo Φ  ", 1, 7.7 (scored by 497 users)," Oct  4, 2008", 1 hr. 48 min.,"Suspense,Mystery,Detective","AdaptedFromANovel,GalileoSeries,Physics,Physicist,Genius","Fukuyama Masaharu,Kitamura Kazuki,","Miura Haruma,Nagasawa Masami,Karina,Kanie Keizo,"
